Model,None
bvlc_alexnet,0/9 nodes covered: Failed!
densenet121,0/11 nodes covered: Failed!
inception_v1,0/11 nodes covered: Failed!
inception_v2,0/13 nodes covered: Failed!
resnet50,0/10 nodes covered: Failed!
shufflenet,0/12 nodes covered: Failed!
squeezenet_old,0/8 nodes covered: Failed!
vgg19,0/8 nodes covered: Failed!
zfnet512,0/8 nodes covered: Failed!
Summary,0/9 model tests passed
